id,latitude,longitude,bedrooms,beds,price,host_is_superhost,number_of_reviews,review_scores_rating,instant_bookable,minimum_minimum_nights,calculated_host_listings_count,bathrooms,wifi,hot tub,kitchen,tv,coffee,washer,dryer,backyard,pets allowed,workspace,pool,fire pit,bbq,ac,free parking,dishwasher,gym,self check-in,stove,view,patio,crib,total_amenities,rho,theta,downtown,long_stays_only,log_price,max_guests,bedroom_and_bath,baths_per_bedroom,max_guests_sq,max_guests_cu,bathrooms_sq,bathrooms_cu,beds_sq,beds_cu,bedrooms_sq,bedrooms_cu,bedroom_and_bath_sq,bedroom_and_bath_cu,baths_per_bedroom_sq,baths_per_bedroom_cu,three_plus_listings,listing_type_apt,listing_type_guest_suite,listing_type_house,listing_type_private_room,listing_type,listing_type_apt_max_guests,listing_type_guest_suite_max_guests,listing_type_house_max_guests,listing_type_private_room_max_guests,listing_type_apt_bedrooms,listing_type_guest_suite_bedrooms,listing_type_house_bedrooms,listing_type_private_room_bedrooms,listing_type_apt_bathrooms,listing_type_guest_suite_bathrooms,listing_type_house_bathrooms,listing_type_private_room_bathrooms,listing_type_apt_ac,listing_type_guest_suite_ac,listing_type_house_ac,listing_type_private_room_ac,listing_type_apt_kitchen,listing_type_guest_suite_kitchen,listing_type_house_kitchen,listing_type_private_room_kitchen,listing_type_apt_pets allowed,listing_type_guest_suite_pets allowed,listing_type_house_pets allowed,listing_type_private_room_pets allowed,listing_type_apt_downtown,listing_type_guest_suite_downtown,listing_type_house_downtown,listing_type_private_room_downtown,no_reviews_flag
894262572544681789,45.67738,-111.0384,2,2.0,236.0,0,8,5.0,0,2,1,1.0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,11,120.06643710139981,2.7513268900685333,1,0,2.3729120029701067,4,3.0,0.5,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0,1,0,0,0,apt,4,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
52629865,45.66863,-111.04056,2,2.0,91.0,1,4,4.25,1,30,12,1.0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,13,120.06510621821188,2.7514011315202422,1,1,1.9590413923210936,4,3.0,0.5,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,1,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36798038,45.66114,-111.03716,2,2.0,182.0,0,143,4.82,1,2,1,2.0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,15,120.0591129692586,2.751448056575311,1,0,2.2600713879850747,6,4.0,1.0,36,216,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0,1,0,0,0,apt,6,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
6881306,45.68133,-111.03998,1,1.0,136.0,1,56,4.84,0,29,1,1.0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,10,120.06940105193038,2.751301472222918,1,1,2.1335389083702174,2,2.0,1.0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0,1,0,0,0,apt,2,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19738080,45.6801,-111.03939,1,2.0,79.0,1,10,4.3,1,30,12,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,0,12,120.0683874614051,2.7513090764882624,1,1,1.8976270912904414,4,2.0,1.0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,1,1,0,0,0,apt,4,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4778710,45.68605,-111.07734,3,2.0,264.0,0,0,0.0,0,1,1,2.0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,120.10574768127502,2.7513834737289966,0,0,2.4216039268698313,4,5.0,0.6666666666666666,16,64,4.0,8.0,4.0,8.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0,0,0,1,0,house,0,0,4,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
52570170,45.67941,-111.03955,2,3.0,252.0,1,44,4.8,0,3,2,1.5,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,10,120.06827292066212,2.7513148980506714,1,0,2.401400540781544,4,3.5,0.75,16,64,2.25,3.375,9.0,27.0,4,8,12.25,42.875,0.5625,0.421875,0,1,0,0,0,apt,4,0,0,0,2,0,0,0,1.5,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
675168752481235212,45.67995223688048,-111.03924026440238,1,1.0,176.0,0,16,4.69,1,2,9,1.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,9,120.06819276918996,2.7513097401486335,1,0,2.24551266781415,2,2.0,1.0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,1,0,0,1,0,house,0,0,2,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
841490489463124761,45.6811,-111.04155,2,2.0,279.0,1,15,4.67,1,2,4,1.0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,13,120.07076548274563,2.7513082184298123,1,0,2.4456042032735974,5,3.0,0.5,25,125,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,1,0,0,1,0,house,0,0,5,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
25549889,45.68187,-111.04339,2,2.0,225.0,1,133,4.79,1,3,2,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,120.07276006400868,2.7513081179410444,1,0,2.3521825181113627,4,3.0,0.5,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
871253472812827687,45.70106,-111.07402,1,1.0,104.0,0,1,5.0,0,28,1,1.5,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,13,120.10838773409624,2.751257382961002,0,1,2.0170333392987803,2,2.5,1.5,4,8,2.25,3.375,1.0,1.0,1,1,6.25,15.625,2.25,3.375,0,1,0,0,0,apt,2,0,0,0,1,0,0,0,1.5,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
791968903124153834,45.6784,-111.07892,3,5.0,338.0,0,19,4.95,0,1,3,2.5,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,14,120.10429923581586,2.751447384423192,0,0,2.5289167002776547,8,5.5,0.8333333333333334,64,512,6.25,15.625,25.0,125.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,1,0,0,1,0,house,0,0,8,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
21391763,45.68168,-111.09665,3,3.0,241.0,1,164,4.96,0,3,1,2.0,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,14,120.121944410024,2.7514782663926205,0,0,2.3820170425748683,6,5.0,0.6666666666666666,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51390028,45.6713,-111.05804,2,2.0,165.0,1,32,4.88,1,1,1,1.0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,120.08228800423318,2.751435936628729,1,0,2.2174839442139063,2,3.0,0.5,4,8,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0,0,1,0,0,guest_suite,0,2,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
15425714,45.67014,-111.04631,2,3.0,119.0,1,12,4.67,0,7,3,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,11,120.07099838110659,2.751407715951208,1,0,2.0755469613925306,3,3.0,0.5,9,27,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,1,0,0,1,0,house,0,0,3,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
605832788979517631,45.67919,-111.03741,1,1.0,119.0,0,0,0.0,1,30,1,1.0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6,120.06621014492046,2.7513098117221713,1,1,2.0755469613925306,2,2.0,1.0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0,1,0,0,0,apt,2,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
2968623,45.67241,-111.04913,1,1.0,125.0,0,173,4.94,0,3,1,1.0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,9,120.07446984669556,2.751399164839133,1,0,2.0969100130080562,4,2.0,1.0,16,64,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0,0,1,0,0,guest_suite,0,4,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
50246548,45.678143,-111.047562,2,5.0,269.0,1,92,4.97,0,1,2,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,14,120.07520049565726,2.7513500414746153,1,0,2.429752280002408,5,3.0,0.5,25,125,1.0,1.0,25.0,125.0,4,8,9.0,27.0,0.25,0.125,0,0,0,1,0,house,0,0,5,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
31341829,45.68988,-111.10514,3,4.0,450.0,0,45,4.98,1,2,1,2.0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,17,120.13291501014199,2.751442013215976,0,0,2.6532125137753435,7,5.0,0.6666666666666666,49,343,4.0,8.0,16.0,64.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0,0,0,1,0,house,0,0,7,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16546683,45.687469,-111.033318,3,3.0,318.0,1,113,4.98,1,1,4,2.0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,18,120.06557595628766,2.751233076713985,1,0,2.5024271199844326,6,5.0,0.6666666666666666,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,1,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
39951635,45.68331,-111.02892,2,3.0,261.0,1,9,4.89,0,3,22,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,15,120.05992624070072,2.7512511726501123,1,0,2.416640507338281,4,4.0,1.0,16,64,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,1,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
43745323,45.70646,-111.02114,2,2.0,377.0,1,9,5.0,0,3,22,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,16,120.06154260474582,2.751048202068927,0,0,2.576341350205793,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,1,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
673317827496553321,45.68342,-111.03689,4,4.0,475.0,1,11,4.91,0,2,1,3.0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,14,120.0673386219937,2.7512755830605653,1,0,2.6766936096248664,8,7.0,0.75,64,512,9.0,27.0,16.0,64.0,16,64,49.0,343.0,0.5625,0.421875,0,0,0,1,0,house,0,0,8,0,0,0,4,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22031084,45.707085,-111.020134,3,4.0,425.0,1,25,4.8,1,1,26,2.5,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,13,120.06085029090532,2.7510401985042217,0,0,2.6283889300503116,6,5.5,0.8333333333333334,36,216,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,1,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22031067,45.70651,-111.01959,3,4.0,385.0,1,11,4.82,1,1,26,2.5,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,11,120.060128353039,2.7510429021613567,0,0,2.5854607295085006,6,5.5,0.8333333333333334,36,216,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,1,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8016791,45.68377,-111.03245,4,5.0,417.0,1,169,4.99,1,2,2,2.0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,19,120.06336574665647,2.7512588167929377,1,0,2.6201360549737576,8,6.0,0.5,64,512,4.0,8.0,25.0,125.0,16,64,36.0,216.0,0.25,0.125,0,0,0,1,0,house,0,0,8,0,0,0,4,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
769820467123918544,45.64877490000001,-111.0689753,2,2.0,250.0,0,1,5.0,0,3,3,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,14,120.08383706420645,2.7516440527823662,0,0,2.3979400086720375,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,1,1,0,0,0,apt,4,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22031130,45.706024,-111.01967,3,4.0,385.0,1,25,4.92,1,1,26,2.5,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,11,120.06001731133257,2.751046898994888,0,0,2.5854607295085006,6,5.5,0.8333333333333334,36,216,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,1,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52351450,45.68682,-111.04355,2,3.0,550.0,0,17,4.94,1,3,13,2.0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,10,120.07479135236879,2.751270500620347,1,0,2.7403626894942437,6,4.0,1.0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,1,1,0,0,0,apt,6,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
50372449,45.68446,-111.03054,3,3.0,471.0,1,12,5.0,0,4,22,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,16,120.06186196366937,2.75124744890976,1,0,2.673020907128896,6,5.0,0.6666666666666666,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,1,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
655684504477318769,45.68623,-111.03973,3,5.0,424.0,1,24,4.96,1,1,1,2.0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,1,0,16,120.07103418429361,2.7512629398140485,1,0,2.6273658565927325,6,5.0,0.6666666666666666,36,216,4.0,8.0,25.0,125.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
584102878258687708,45.6917,-111.10825,3,4.0,407.0,1,21,4.81,1,2,1,2.5,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,12,120.13648349669845,2.7514378478621127,0,0,2.60959440922522,6,5.5,0.8333333333333334,36,216,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0,1,0,0,0,apt,6,0,0,0,3,0,0,0,2.5,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
896384642712866578,45.68947219046836,-111.0719965183994,3,3.0,300.0,0,1,5.0,1,2,1,2.0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,17,120.1021077234988,2.7513401979995944,0,0,2.4771212547196626,8,5.0,0.6666666666666666,64,512,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0,0,0,1,0,house,0,0,8,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
22733838,45.68497,-111.02946,3,4.0,261.0,1,16,4.94,0,4,22,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,16,120.06105726584494,2.7512400977755274,1,0,2.416640507338281,7,5.0,0.6666666666666666,49,343,4.0,8.0,16.0,64.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,1,0,0,1,0,house,0,0,7,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
781269260354960027,45.663605,-111.0602481,2,2.0,225.0,1,3,5.0,0,4,1,2.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,9,120.08140376273745,2.7515021961034876,0,0,2.3521825181113627,4,4.0,1.0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0,1,0,0,0,apt,4,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
749919325924904430,45.70175,-111.08971,3,6.0,395.0,0,13,4.77,1,2,1,2.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,13,120.12316021877962,2.7513017700884648,0,0,2.59659709562646,9,5.0,0.6666666666666666,81,729,4.0,8.0,36.0,216.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0,1,0,0,0,apt,9,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
50708956,45.69044,-111.11082,3,4.0,565.0,1,61,5.0,0,3,2,2.5,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,18,120.13838116299885,2.751455683656253,0,0,2.7520484478194387,7,5.5,0.8333333333333334,49,343,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0,1,0,0,0,apt,7,0,0,0,3,0,0,0,2.5,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
735399457576581158,45.68217,-111.041985,3,3.0,229.0,1,14,4.79,1,1,26,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,12,120.07157485703735,2.751301355518635,1,0,2.359835482339888,5,4.0,0.3333333333333333,25,125,1.0,1.0,9.0,27.0,9,27,16.0,64.0,0.1111111111111111,0.037037037037037035,1,0,0,1,0,house,0,0,5,0,0,0,3,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
49426669,45.67174,-111.058,3,4.0,175.0,0,6,4.67,0,28,1,2.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,11,120.08241835767467,2.7514324211507315,1,1,2.2430380486862944,6,5.0,0.6666666666666666,36,216,4.0,8.0,16.0,64.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22031171,45.68942,-111.05661,3,4.0,345.0,1,44,4.86,1,1,26,2.5,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,12,120.08785835640712,2.7512918575408505,1,0,2.537819095073274,6,5.5,0.8333333333333334,36,216,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,1,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
580390397040922793,45.67516,-111.06284,3,3.0,183.0,0,27,4.93,1,1,3,2.0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,10,120.08819538110814,2.7514214113141446,0,0,2.2624510897304293,6,5.0,0.6666666666666666,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,1,1,0,0,0,apt,6,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
791974702034213602,45.67707,-111.07812,3,5.0,302.0,0,13,5.0,0,1,3,2.5,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,15,120.10305352704111,2.7514550927814434,0,0,2.4800069429571505,8,5.5,0.8333333333333334,64,512,6.25,15.625,25.0,125.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,1,0,0,1,0,house,0,0,8,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
53278276,45.67918,-111.09945,1,1.0,120.0,1,1,5.0,1,30,4,1.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,12,120.12358334554835,2.751506379004718,0,1,2.0791812460476247,2,2.0,1.0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,1,0,1,0,0,guest_suite,0,2,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
601529527516210190,45.68253,-111.07834,2,2.0,200.0,0,1,5.0,0,30,1,2.5,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,9,120.10533362160274,2.7514137453385232,0,1,2.3010299956639813,3,4.5,1.25,9,27,6.25,15.625,4.0,8.0,4,8,20.25,91.125,1.5625,1.953125,0,0,0,1,0,house,0,0,3,0,0,0,2,0,0.0,0.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
49196937,45.68296,-111.03711,3,3.0,446.0,1,6,5.0,0,4,22,3.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,16,120.06736705497333,2.751279823252317,1,0,2.649334858712142,6,6.0,1.0,36,216,9.0,27.0,9.0,27.0,9,27,36.0,216.0,1.0,1.0,1,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,3.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25321668,45.67941,-111.09516,4,4.0,328.0,1,40,4.95,1,4,12,3.5,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,12,120.11970310225422,2.7514910270506956,0,0,2.515873843711679,8,7.5,0.875,64,512,12.25,42.875,16.0,64.0,16,64,56.25,421.875,0.765625,0.669921875,1,1,0,0,0,apt,8,0,0,0,4,0,0,0,3.5,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
841345412779362399,45.687753,-111.044628,2,2.0,550.0,0,2,4.0,1,3,13,1.0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,12,120.07614326687627,2.751266730832864,1,0,2.7403626894942437,4,3.0,0.5,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,1,1,0,0,0,apt,4,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4501520,45.69116,-111.00181,1,1.0,98.0,0,33,4.91,0,7,1,1.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,11,120.03784372197671,2.7511047606037535,0,0,1.9912260756924949,2,2.0,1.0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0,1,0,0,0,apt,2,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7855037,45.70622,-111.02272,3,3.0,299.0,1,153,4.94,0,2,1,2.5,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,15,120.06291227055424,2.75105506032092,0,0,2.4756711883244296,6,5.5,0.8333333333333334,36,216,6.25,15.625,9.0,27.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0,0,0,1,0,house,0,0,6,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39951421,45.68302,-111.03683,4,6.0,398.0,1,12,4.92,0,3,22,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,15,120.0671309425244,2.7512784738307916,1,0,2.5998830720736876,8,6.0,0.5,64,512,4.0,8.0,36.0,216.0,16,64,36.0,216.0,0.25,0.125,1,0,0,1,0,house,0,0,8,0,0,0,4,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
36181219,45.6856,-111.02671,2,3.0,375.0,0,26,4.92,0,3,1,1.5,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,13,120.05875386986196,2.7512265292269826,1,0,2.574031267727719,4,3.5,0.75,16,64,2.25,3.375,9.0,27.0,4,8,12.25,42.875,0.5625,0.421875,0,0,0,1,0,house,0,0,4,0,0,0,2,0,0.0,0.0,1.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
