bedrooms,beds,price,log_price,instant_bookable,bathrooms,wifi,hot tub,kitchen,tv,coffee,washer,dryer,backyard,pets allowed,workspace,pool,fire pit,bbq,ac,free parking,dishwasher,gym,self check-in,stove,view,patio,crib,total_amenities,rho,theta,downtown,long_stays_only,max_guests,bedroom_and_bath,baths_per_bedroom,max_guests_sq,bathrooms_sq,beds_sq,bedrooms_sq,bedroom_and_bath_sq,baths_per_bedroom_sq,listing_type_apt_max_guests,listing_type_guest_suite_max_guests,listing_type_house_max_guests,listing_type_private_room_max_guests,listing_type_apt,listing_type_guest_suite,listing_type_house,listing_type_private_room,listing_type_apt_bedrooms,listing_type_guest_suite_bedrooms,listing_type_house_bedrooms,listing_type_private_room_bedrooms,listing_type_apt_bathrooms,listing_type_guest_suite_bathrooms,listing_type_house_bathrooms,listing_type_private_room_bathrooms,listing_type_apt_ac,listing_type_guest_suite_ac,listing_type_house_ac,listing_type_private_room_ac,listing_type_apt_kitchen,listing_type_guest_suite_kitchen,listing_type_house_kitchen,listing_type_private_room_kitchen,listing_type_apt_pets allowed,listing_type_guest_suite_pets allowed,listing_type_house_pets allowed,listing_type_private_room_pets allowed,listing_type_apt_downtown,listing_type_guest_suite_downtown,listing_type_house_downtown,max_guests_sq,max_guests_cu,bathrooms_sq,bathrooms_cu,beds_sq,beds_cu,bedrooms_sq,bedrooms_cu,bedroom_and_bath_sq,bedroom_and_bath_cu,baths_per_bedroom_sq,baths_per_bedroom_cu,listing_type_private_room_downtown
1,2.0,152.0,2.1818435879447726,1,1.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,9,120.12546410558588,2.7516073226633293,0,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,0,4,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,160.0,2.2041199826559246,0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,11,120.1230795595018,2.751513295585421,0,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,2,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
1,1.0,65.0,1.8129133566428555,0,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,10,120.04659260169278,2.75163952047108,0,0,1,2.0,1.0,1,1.0,1.0,1,4.0,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
0,1.0,58.0,1.7634279935629373,0,1.0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,13,120.05423449261005,2.7514384612459297,1,1,2,1.0,1.0,4,1.0,1.0,0,1.0,1.0,0,0,0,2,0,0,0,1,0,0,0,0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,8,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,1
0,1.0,126.0,2.100370545117563,0,1.0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,0,13,120.04852445328305,2.7512523577836974,0,0,2,1.0,1.0,4,1.0,1.0,0,1.0,1.0,0,2,0,0,0,1,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0
3,3.0,348.0,2.5415792439465807,1,2.5,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,19,120.03592467124166,2.751293127415498,0,0,5,5.5,0.8333333333333334,25,6.25,9.0,9,30.25,0.6944444444444445,0,0,5,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,25,125,6.25,15.625,9.0,27.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
2,2.0,200.0,2.3010299956639813,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,14,120.09981816282321,2.751274123305383,0,1,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
3,3.0,383.0,2.583198773968623,1,2.5,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,12,120.03531600163552,2.7512927528684448,0,0,6,5.5,0.8333333333333334,36,6.25,9.0,9,30.25,0.6944444444444445,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36,216,6.25,15.625,9.0,27.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
3,2.0,152.0,2.1818435879447726,0,2.5,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,16,120.13944967638398,2.7514598809722353,0,0,5,5.5,0.8333333333333334,25,6.25,4.0,9,30.25,0.6944444444444445,0,0,5,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,25,125,6.25,15.625,4.0,8.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
1,1.0,283.0,2.45178643552429,1,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,15,120.12557478597844,2.7514816022223005,0,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,0,2,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,4.0,135.0,2.130333768495006,0,1.0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8,120.06011920939692,2.7515531776475384,0,0,6,3.0,0.5,36,1.0,16.0,4,9.0,0.25,0,6,0,0,0,1,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,216,1.0,1.0,16.0,64.0,4,8,9.0,27.0,0.25,0.125,0
2,4.0,232.0,2.3654879848909,1,2.0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,12,120.04603583707377,2.7514479347737004,0,0,6,4.0,1.0,36,4.0,16.0,4,16.0,1.0,0,6,0,0,0,1,0,0,0,2,0,0,0.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,36,216,4.0,8.0,16.0,64.0,4,8,16.0,64.0,1.0,1.0,0
3,3.0,314.0,2.496929648073215,0,2.0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,19,120.06460211812932,2.7515214118159963,0,0,6,5.0,0.6666666666666666,36,4.0,9.0,9,25.0,0.4444444444444444,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,36,216,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
5,8.0,190.0,2.278753600952829,1,3.5,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,12,120.05949023610872,2.7515660965510693,0,1,10,8.5,0.7,100,12.25,64.0,25,72.25,0.48999999999999994,0,0,10,0,0,0,1,0,0,0,5,0,0.0,0.0,3.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,100,1000,12.25,42.875,64.0,512.0,25,125,72.25,614.125,0.48999999999999994,0.3429999999999999,0
3,3.0,276.0,2.4409090820652177,1,2.5,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,13,120.13531952359978,2.7514580382321405,0,1,6,5.5,0.8333333333333334,36,6.25,9.0,9,30.25,0.6944444444444445,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36,216,6.25,15.625,9.0,27.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
3,5.0,198.0,2.296665190261531,1,2.5,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,9,120.08633401485827,2.7513137388034945,1,0,6,5.5,0.8333333333333334,36,6.25,25.0,9,30.25,0.6944444444444445,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,36,216,6.25,15.625,25.0,125.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
2,4.0,231.0,2.3636119798921444,0,1.0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,8,120.09161586014778,2.751321297324742,0,0,5,3.0,0.5,25,1.0,16.0,4,9.0,0.25,0,5,0,0,0,1,0,0,0,2,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,125,1.0,1.0,16.0,64.0,4,8,9.0,27.0,0.25,0.125,0
3,3.0,200.0,2.3010299956639813,0,2.5,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,14,120.13842679359928,2.751452740832347,0,1,7,5.5,0.8333333333333334,49,6.25,9.0,9,30.25,0.6944444444444445,0,0,7,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,49,343,6.25,15.625,9.0,27.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
1,1.0,297.0,2.4727564493172123,0,1.0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,16,120.08684344653186,2.7513052225992896,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,0,2,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
3,3.0,250.0,2.3979400086720375,0,3.0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,120.0584908597501,2.7515883747286725,0,1,5,6.0,1.0,25,9.0,9.0,9,36.0,1.0,0,0,5,0,0,0,1,0,0,0,3,0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25,125,9.0,27.0,9.0,27.0,9,27,36.0,216.0,1.0,1.0,0
4,5.0,299.0,2.4756711883244296,0,4.0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,17,120.05746766545178,2.751562650006196,0,0,6,8.0,1.0,36,16.0,25.0,16,64.0,1.0,0,0,6,0,0,0,1,0,0,0,4,0,0.0,0.0,4.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,36,216,16.0,64.0,25.0,125.0,16,64,64.0,512.0,1.0,1.0,0
2,2.0,197.0,2.294466226161593,1,1.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,120.06207591396046,2.751327618267355,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,315.0,2.4983105537896004,1,2.0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,14,120.05284624390995,2.7512559885850045,1,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
2,2.0,194.0,2.287801729930226,1,2.0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,12,120.05297424359173,2.7512662572556685,1,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
2,2.0,216.0,2.3344537511509307,0,1.0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,12,120.05896118495444,2.751294790003841,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,215.0,2.3324384599156054,0,2.0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,14,120.05633192821861,2.751439341333869,1,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
1,2.0,327.0,2.514547752660286,0,1.0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,14,120.06619342553383,2.7512845375747346,1,0,3,2.0,1.0,9,1.0,4.0,1,4.0,1.0,0,3,0,0,0,1,0,0,0,1,0,0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,27,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
2,2.0,311.0,2.4927603890268375,1,1.0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,12,120.06191375203422,2.751312292390892,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
3,4.0,215.0,2.3324384599156054,1,1.0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,15,120.0551910790687,2.7514350732402613,1,0,6,4.0,0.3333333333333333,36,1.0,16.0,9,16.0,0.1111111111111111,6,0,0,0,1,0,0,0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,216,1.0,1.0,16.0,64.0,9,27,16.0,64.0,0.1111111111111111,0.037037037037037035,0
1,1.0,229.0,2.359835482339888,0,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,15,120.05857439119166,2.7512621213875286,1,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,0,2,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
0,2.0,150.0,2.1760912590556813,0,1.0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,8,120.06389961857853,2.751232906657737,1,0,2,1.0,1.0,4,1.0,4.0,0,1.0,1.0,0,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,8,1.0,1.0,4.0,8.0,0,0,1.0,1.0,1.0,1.0,0
2,2.0,220.0,2.342422680822206,1,1.0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,14,120.07084743839239,2.751257526821981,1,0,4,3.0,0.5,16,1.0,4.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16,64,1.0,1.0,4.0,8.0,4,8,9.0,27.0,0.25,0.125,0
2,3.0,191.0,2.2810333672477277,1,1.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6,120.06265520146594,2.7513277117549895,1,0,6,3.0,0.5,36,1.0,9.0,4,9.0,0.25,6,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,36,216,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
0,1.0,146.0,2.164352855784437,0,1.0,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,11,120.05880442739216,2.751260748111428,1,0,2,1.0,1.0,4,1.0,1.0,0,1.0,1.0,0,0,2,0,0,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,8,1.0,1.0,1.0,1.0,0,0,1.0,1.0,1.0,1.0,0
2,3.0,313.0,2.4955443375464483,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,1,15,120.05226745024102,2.751259331372049,1,0,6,4.0,1.0,36,4.0,9.0,4,16.0,1.0,6,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,216,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
1,2.0,285.0,2.45484486000851,0,1.0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,18,120.06305599605942,2.751312153372268,1,0,4,2.0,1.0,16,1.0,4.0,1,4.0,1.0,0,0,4,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16,64,1.0,1.0,4.0,8.0,1,1,4.0,8.0,1.0,1.0,0
3,4.0,299.0,2.4756711883244296,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,10,120.07295597181114,2.7512962715121096,1,0,6,4.0,0.3333333333333333,36,1.0,16.0,9,16.0,0.1111111111111111,6,0,0,0,1,0,0,0,3,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,36,216,1.0,1.0,16.0,64.0,9,27,16.0,64.0,0.1111111111111111,0.037037037037037035,0
2,2.0,300.0,2.4771212547196626,0,2.0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,15,120.0637462473806,2.751251114367215,1,0,3,4.0,1.0,9,4.0,4.0,4,16.0,1.0,0,3,0,0,0,1,0,0,0,2,0,0,0.0,2.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,9,27,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
2,3.0,233.0,2.367355921026019,1,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,12,120.05976334235254,2.7510375971440695,0,0,4,4.0,1.0,16,4.0,9.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,64,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
3,5.0,169.0,2.2278867046136734,0,1.0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,14,120.05921197380066,2.7513851728442535,1,0,6,4.0,0.3333333333333333,36,1.0,25.0,9,16.0,0.1111111111111111,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,36,216,1.0,1.0,25.0,125.0,9,27,16.0,64.0,0.1111111111111111,0.037037037037037035,0
2,2.0,149.0,2.173186268412274,0,1.5,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,12,120.05698554133792,2.75123316378418,1,1,3,3.5,0.75,9,2.25,4.0,4,12.25,0.5625,0,0,3,0,0,0,1,0,0,0,2,0,0.0,0.0,1.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,27,2.25,3.375,4.0,8.0,4,8,12.25,42.875,0.5625,0.421875,0
3,3.0,250.0,2.3979400086720375,1,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,11,120.06987678832856,2.7512749862060133,1,0,5,5.0,0.6666666666666666,25,4.0,9.0,9,25.0,0.4444444444444444,0,0,5,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25,125,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
1,1.0,220.0,2.342422680822206,1,1.0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,12,120.12957788463925,2.7514924959946483,0,0,2,2.0,1.0,4,1.0,1.0,1,4.0,1.0,0,0,2,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,8,1.0,1.0,1.0,1.0,1,1,4.0,8.0,1.0,1.0,0
2,3.0,300.0,2.4771212547196626,1,2.0,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,14,120.07642126160002,2.751286756654011,1,0,4,4.0,1.0,16,4.0,9.0,4,16.0,1.0,4,0,0,0,1,0,0,0,2,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,16,64,4.0,8.0,9.0,27.0,4,8,16.0,64.0,1.0,1.0,0
3,4.0,109.0,2.037426497940624,1,2.0,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,12,120.06745804057692,2.751072267880073,0,1,4,5.0,0.6666666666666666,16,4.0,16.0,9,25.0,0.4444444444444444,4,0,0,0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,64,4.0,8.0,16.0,64.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
2,3.0,275.0,2.439332693830263,1,1.0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8,120.0756884599747,2.7512593459302925,1,0,4,3.0,0.5,16,1.0,9.0,4,9.0,0.25,4,0,0,0,1,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,64,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
1,1.0,333.0,2.5224442335063197,0,1.5,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,16,120.05573996131132,2.751226467315609,1,0,4,2.5,1.5,16,2.25,1.0,1,6.25,2.25,0,4,0,0,0,1,0,0,0,1,0,0,0.0,1.5,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16,64,2.25,3.375,1.0,1.0,1,1,6.25,15.625,2.25,3.375,0
2,3.0,219.0,2.3404441148401185,1,1.0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,11,120.0753432978965,2.7512496980476273,1,0,4,3.0,0.5,16,1.0,9.0,4,9.0,0.25,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,16,64,1.0,1.0,9.0,27.0,4,8,9.0,27.0,0.25,0.125,0
2,2.0,250.0,2.3979400086720375,0,2.5,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,14,120.1347121073181,2.7514793957515695,0,0,4,4.5,1.25,16,6.25,4.0,4,20.25,1.5625,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16,64,6.25,15.625,4.0,8.0,4,8,20.25,91.125,1.5625,1.953125,0
2,2.0,100.0,2.0,0,2.0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,11,120.10215230968429,2.7513216437722976,0,1,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
3,3.0,341.0,2.5327543789924976,0,2.0,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,16,120.12423831214913,2.7513024917386684,0,0,8,5.0,0.6666666666666666,64,4.0,9.0,9,25.0,0.4444444444444444,8,0,0,0,1,0,0,0,3,0,0,0,2.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,64,512,4.0,8.0,9.0,27.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
4,4.0,329.0,2.5171958979499744,0,2.5,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,17,120.10878437215574,2.751243886744428,0,0,7,6.5,0.625,49,6.25,16.0,16,42.25,0.390625,0,0,7,0,0,0,1,0,0,0,4,0,0.0,0.0,2.5,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,49,343,6.25,15.625,16.0,64.0,16,64,42.25,274.625,0.390625,0.244140625,0
3,4.0,130.0,2.113943352306837,0,2.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,10,120.11831983193905,2.7514122092507525,0,0,6,5.0,0.6666666666666666,36,4.0,16.0,9,25.0,0.4444444444444444,0,0,6,0,0,0,1,0,0,0,3,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,36,216,4.0,8.0,16.0,64.0,9,27,25.0,125.0,0.4444444444444444,0.2962962962962963,0
2,2.0,300.0,2.4771212547196626,1,2.0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,13,120.11679154710136,2.751184711441909,0,0,4,4.0,1.0,16,4.0,4.0,4,16.0,1.0,0,0,4,0,0,0,1,0,0,0,2,0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,64,4.0,8.0,4.0,8.0,4,8,16.0,64.0,1.0,1.0,0
3,4.0,194.0,2.287801729930226,1,2.5,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,0,14,120.13404192034744,2.75143691534139,0,0,8,5.5,0.8333333333333334,64,6.25,16.0,9,30.25,0.6944444444444445,0,0,8,0,0,0,1,0,0,0,3,0,0.0,0.0,2.5,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,64,512,6.25,15.625,16.0,64.0,9,27,30.25,166.375,0.6944444444444445,0.5787037037037038,0
